Vote ID,date,title,procedure,reading,type_of_vote,type_of_vote_en,rule,raporteur,url,committee_code,main_policy_name,subject,final_vote,author_name,am_no,result_code,yes,no,abstain,did_not_vote,absent,absent_motivated,is_main
459,2005-04-14 00:00:00,Drought in Portugal,RSP,Non,Joint motion for a resolution,Joint motion for a resolution,s,0,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050414&secondRef=TOC,0,Agriculture,after § 4,0,GUE/NGL,3,+,78,13.0,9.0,0,0,0,0.0
460,2005-04-14 00:00:00,Drought in Portugal,RSP,Non,Joint motion for a resolution,Joint motion for a resolution,s,0,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050414&secondRef=TOC,0,Agriculture,§ 5,0,GUE/NGL,4,-,44,56.0,2.0,0,0,0,0.0
461,2005-04-28 00:00:00,EC-Mexico scientific and technological cooperation agreement,CNS *,Leg,"Proposal for a Council decision, single vote","Proposal for a Council decision, single vote",s,Gilles CHICHESTER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,ITRE,"Industry, research & energy",single vote,1,,,+,543,2.0,14.0,0,0,0,1.0
462,2005-04-28 00:00:00,Schengen Information System – access for vehicle registration services,COD ***II,Leg,"Common position of the Council, block vote","Common position of the Council, block vote",q,Carlos COELHO,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,LIBE,"Civil liberties, justice & home affairs",Amendments by the committee responsible – block vote,0,Committee,2022-03-01 00:00:00,+,512,20.0,39.0,0,0,0,0.0
463,2005-04-28 00:00:00,Protection of groundwater against pollution,COD ***II,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Christa Klaß,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,ENVI,Environment & public health,Amendments by the committee responsible  – separate votes,0,Committee,24,+,371,200.0,16.0,0,0,0,0.0
464,2005-04-28 00:00:00,Protection of groundwater against pollution,COD ***II,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Christa Klaß,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,ENVI,Environment & public health,after Article 3,0,Verts/ALE,97,-,244,345.0,15.0,0,0,0,0.0
465,2005-04-28 00:00:00,Protection of groundwater against pollution,COD ***II,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Christa Klaß,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,ENVI,Environment & public health,Article 6 – whole,0,PSE+ALDE+Verts/ALE+GUE/NGL,94,-,288,300.0,15.0,0,0,0,0.0
466,2005-04-28 00:00:00,Protection of groundwater against pollution,COD ***II,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Christa Klaß,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,ENVI,Environment & public health,Article 6 – whole,0,IND/DEM,119,-,42,535.0,7.0,0,0,0,0.0
467,2005-04-28 00:00:00,Protection of groundwater against pollution,COD ***II,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Christa Klaß,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,ENVI,Environment & public health,"Article 6, additional text",0,Committee,45,-,242,342.0,9.0,0,0,0,0.0
468,2005-04-28 00:00:00,Protection of groundwater against pollution,COD ***II,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Christa Klaß,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,ENVI,Environment & public health,after Article 7,0,ALDE,108,-,279,315.0,8.0,0,0,0,0.0
469,2005-04-28 00:00:00,Protection of groundwater against pollution,COD ***II,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Christa Klaß,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,ENVI,Environment & public health,"Annex 1, table, 'pesticides', column 2",0,"Verts/ALE
IND/DEM",102=122=,-,105,475.0,22.0,0,0,0,0.0
470,2005-04-28 00:00:00,Internal market in the new Member States,INI,Non,Motion for a resolution,Motion for a resolution,,Malgorzata HANDZLIK,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,IMCO,Internal market & consumer protection,§ 14,0,Verts/ALE,1,-,125,445.0,13.0,0,0,0,0.0
471,2005-04-28 00:00:00,Human rights in the world 2004 and the EU’s policy,INI,Non,Motion for a resolution,Motion for a resolution,s,Simon COVENEY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,AFET,Foreign & security policy,§ 14,0,GUE/NGL,17,-,103,450.0,12.0,0,0,0,0.0
472,2005-04-28 00:00:00,Human rights in the world 2004 and the EU’s policy,INI,Non,Motion for a resolution,Motion for a resolution,s,Simon COVENEY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,AFET,Foreign & security policy,§ 55,0,ALDE,2,-,162,397.0,15.0,0,0,0,0.0
473,2005-04-28 00:00:00,Human rights in the world 2004 and the EU’s policy,INI,Non,Motion for a resolution,Motion for a resolution,s,Simon COVENEY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,AFET,Foreign & security policy,§ 70,0,GUE/NGL,27,-,237,330.0,15.0,0,0,0,0.0
474,2005-04-28 00:00:00,Human rights in the world 2004 and the EU’s policy,INI,Non,Motion for a resolution,Motion for a resolution,s,Simon COVENEY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,AFET,Foreign & security policy,§ 82,0,Verts/ALE,47,-,159,401.0,25.0,0,0,0,0.0
475,2005-04-28 00:00:00,Human rights in the world 2004 and the EU’s policy,INI,Non,Motion for a resolution,Motion for a resolution,s,Simon COVENEY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,AFET,Foreign & security policy,after § 82,0,Verts/ALE,48,-,144,391.0,26.0,0,0,0,0.0
476,2005-04-28 00:00:00,Human rights in the world 2004 and the EU’s policy,INI,Non,Motion for a resolution,Motion for a resolution,s,Simon COVENEY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,AFET,Foreign & security policy,§ 131,0,PSE,8,+,330,211.0,39.0,0,0,0,0.0
477,2005-04-28 00:00:00,Human rights in the world 2004 and the EU’s policy,INI,Non,Motion for a resolution,Motion for a resolution,s,Simon COVENEY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,AFET,Foreign & security policy,§ 132,0,PSE,9,+,336,201.0,37.0,0,0,0,0.0
478,2005-04-28 00:00:00,Human rights in the world 2004 and the EU’s policy,INI,Non,Motion for a resolution,Motion for a resolution,s,Simon COVENEY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,AFET,Foreign & security policy,after § 192,0,Verts/ALE,50,-,209,311.0,40.0,0,0,0,0.0
479,2005-04-28 00:00:00,The Roma in the European Union,INI,Non,Joint motion for a resolution (as a whole),Joint motion for a resolution (as a whole),s,0,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050428&secondRef=TOC&language=EN,0,"Civil liberties, justice & home affairs",vote: resolution (as a whole),1,,,+,497,25.0,30.0,0,0,0,1.0
480,2005-05-09 00:00:00,Change to the agenda,,Non,,,,,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050509&secondRef=TOC,,Internal regulations of the EP,,0,,,-,28,147.0,11.0,0,0,0,0.0
481,2005-05-10 00:00:00,International Convention for the Protection of New Varieties of Plants,CNS *,Leg,"Proposal for a Council decision, single vote","Proposal for a Council decision, single vote",s,Joseph DAUL,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,AGRI,Agriculture,single vote,1,,,+,568,17.0,8.0,0,0,0,1.0
482,2005-05-10 00:00:00,EC-Switzerland Agreement concerning participation in the European Environment Agency and the European Environment Information and Observation Network,CNS *,Leg,"Proposal for a Council decision, single vote","Proposal for a Council decision, single vote",s,Karl-Heinz FLORENZ,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,single vote,1,,,+,601,4.0,4.0,0,0,0,1.0
483,2005-05-10 00:00:00,Quality of bathing water,COD ***III,Leg,Common position adopted by the Council,Common position adopted by the Council,q,Jules MAATEN,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,Amendments by the committee responsible -separate vote,0,Committee,14,+,498,109.0,8.0,0,0,0,0.0
484,2005-05-10 00:00:00,Quality of bathing water,COD ***III,Leg,Common position adopted by the Council,Common position adopted by the Council,q,Jules MAATEN,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,Article 1,0,Verts/ALE,39,-,262,354.0,11.0,0,0,0,0.0
485,2005-05-10 00:00:00,Quality of bathing water,COD ***III,Leg,Common position adopted by the Council,Common position adopted by the Council,q,Jules MAATEN,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,"Article 5, § 4",0,Verts/ALE,42,-,188,415.0,25.0,0,0,0,0.0
486,2005-05-10 00:00:00,Quality of bathing water,COD ***III,Leg,Common position adopted by the Council,Common position adopted by the Council,q,Jules MAATEN,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,"Article 12, § 1",0,Verts/ALE,43,-,251,367.0,11.0,0,0,0,0.0
487,2005-05-10 00:00:00,Quality of bathing water,COD ***III,Leg,Common position adopted by the Council,Common position adopted by the Council,q,Jules MAATEN,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,"Article 14, before § 1",0,Verts/ALE,44,-,279,340.0,13.0,0,0,0,0.0
488,2005-05-10 00:00:00,Quality of bathing water,COD ***III,Leg,Common position adopted by the Council,Common position adopted by the Council,q,Jules MAATEN,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,"Article 14, § 1-3",0,PSE,35,-,330,296.0,6.0,0,0,0,0.0
489,2005-05-10 00:00:00,Quality of bathing water,COD ***III,Leg,Common position adopted by the Council,Common position adopted by the Council,q,Jules MAATEN,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,"Article 14, § 1-3",0,PSE,35,-,238,384.0,9.0,0,0,0,0.0
490,2005-05-10 00:00:00,Quality of bathing water,COD ***III,Leg,Common position adopted by the Council,Common position adopted by the Council,q,Jules MAATEN,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,ENVI,Environment & public health,Annex 1,0,"Verts/ALE, ALDE","45=53=
46=54=",-,181,436.0,17.0,0,0,0,0.0
491,2005-05-10 00:00:00,Justice for the McCartney Family,RSP,Non,Motion for a resolution,Motion for a resolution,s,0,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,0,"Civil liberties, justice & home affairs",§ 1,0,Verts/ALE,§ ,+,581,31.0,9.0,0,0,0,0.0
492,2005-05-10 00:00:00,Justice for the McCartney Family,RSP,Non,Motion for a resolution,Motion for a resolution,s,0,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,0,"Civil liberties, justice & home affairs",§ 3,0,,§,+,578,28.0,13.0,0,0,0,0.0
493,2005-05-10 00:00:00,Justice for the McCartney Family,RSP,Non,Motion for a resolution (as a whole),Motion for a resolution (as a whole),s,0,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20050510&secondRef=TOC,0,"Civil liberties, justice & home affairs",vote: resolution (as a whole),1,,,+,555,4.0,48.0,0,0,0,1.0
494,2005-05-11 00:00:00,Foodstuffs intended for particular nutritional uses,COD ***I,Leg,"Proposal for a directive of the European Parliament and of the Council, single vote","Proposal for a directive of the European Parliament and of the Council, single vote",s,Giuseppe GARGANI,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,JURI,Juridical affairs,single vote,1,,,+,421,21.0,7.0,0,0,0,1.0
495,2005-05-11 00:00:00,Potato starch quotas,CNS *,Leg,"Proposal for a Council regulation, single vote","Proposal for a Council regulation, single vote",s,Janusz WOJCIECHOWSKI,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,AGRI,Agriculture,single vote,1,,,+,546,23.0,9.0,0,0,0,1.0
496,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,Proposal to reject the Commission proposal,0,GUE/NGL,37,-,82,531.0,29.0,0,0,0,0.0
497,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,Amendments by the committee responsible – separate vote,0,Committee,7,+,373,268.0,13.0,0,0,0,0.0
498,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,Amendments by the committee responsible – separate vote,0,Committee,20,+,378,262.0,15.0,0,0,0,0.0
499,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,Amendments by the committee responsible – separate vote,0,Committee,22,+,439,201.0,7.0,0,0,0,0.0
500,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,Article 1,0,Mann ao,49,-,306,308.0,18.0,0,0,0,0.0
501,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,"Article 2, point 1",0,GUE/NGL,39,-,78,564.0,15.0,0,0,0,0.0
502,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,After Article 2,0,GUE/NGL,40,-,69,572.0,16.0,0,0,0,0.0
503,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,After Article 2,0,Committee,10,+,381,262.0,10.0,0,0,0,0.0
504,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,After Article 2,0,Committee,10,+,334,312.0,11.0,0,0,0,0.0
505,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,Article 6,0,GUE/NGL,41,-,105,536.0,12.0,0,0,0,0.0
506,2005-05-11 00:00:00,Organisation of working time,COD ***I,Leg,Proposal for a directive of the European Parliament and of the Council,Proposal for a directive of the European Parliament and of the Council,s,Alejandro CERCAS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20050511&secondRef=TOC&language=EN,EMPL,Employment & social affairs,"Article 17, § 1",0,PPE-DE,31,-,277,361.0,20.0,0,0,0,0.0
